Category,Brand ,Name ,Type ,Size,Mass,Min Allowed Hook Size,Max Allowed Hook Size,Depth,Components (Hooks) ,Restrictions,Rating (Stars), Price 
Lures,Atomic,Invader 150-5 - 004,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 005,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 006,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 007,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 008,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 009,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-5 - 010,Wobbler,Big,19g,Large (4),Extra large (6/0),5m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  59.90 
Lures,Atomic,Invader 150-8 - 001,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 002,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 003,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 004,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 005,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 006,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 007,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 008,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 009,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Atomic,Invader 150-8 - 010,Wobbler,Big,21g,Large (4),Extra large (6/0),8m,Happy Three TRPL-12 S2/0,"""Fishing with a wobbler"" ability is required ",5,  64.90 
Lures,Blast,Funky Deep Minnow F120-01,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-02,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-03,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-04,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-05,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-06,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-07,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F120-08,Wobbler,Medium,24g,Large (4),Extra large (4/0),4m,Happy Three TRPL-11 S1/0,"""Fishing with a wobbler"" ability is required ",5,  68.90 
Lures,Blast,Funky Deep Minnow F150-01,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-02,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-03,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-04,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-05,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-06,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-07,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Blast,Funky Deep Minnow F150-08,Wobbler,Big,40g,Large (4),Extra large (4/0),6m,Happy Three TRPL-11 S3/0,"""Fishing with a wobbler"" ability is required ",5,  89.80 
Lures,Syberia,F-Lure 001,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 002,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 003,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 004,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 005,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 006,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 007,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Syberia,F-Lure 008,Topwater Wobbler,Medium,7g,Small (16),Extra large (2/0),-,TRBHK101 S2,"""Fishing with a Topwater lure"" ability is required ",2.5,  9.30 
Lures,Blast,Hopper 6F-001,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 6F-002,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 6F-003,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 6F-004,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 6F-005,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 6F-006,Topwater Wobbler,Small,8g,Small (15),Extra large (2/0),-,Happy Three TRPL-10 S4,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-001,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-002,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-003,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-004,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-005,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,Hopper 9F-006,Topwater Wobbler,Medium,21g,Small (15),Extra large (3/0),-,Happy Three TRPL-10 S1/0,"""Fishing with a Topwater lure"" ability is required ",4.5,  29.80 
Lures,Blast,AngryWalker S8-001,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-002,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-003,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-004,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-005,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-006,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-007,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-008,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-009,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Blast,AngryWalker S8-010,Topwater Wobbler,Medium,13g,Small (16),Extra large (3/0),-,Happy Three TRPL-10 S2,"""Fishing with a Topwater lure"" ability is required ",5,  33.80 
Lures,Ylin-Uistin,Orig Popper 4-F001,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F002,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F003,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F004,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F005,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F006,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,Orig Popper 4-F007,Topwater Wobbler,Small,5g,Tiny (24),Extra large (2/0),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-001,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-002,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-003,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-004,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-005,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Ylin-Uistin,UL Popper-006,Topwater Wobbler,Small,3g,Tiny (24),Large (2),-,Rage Treble S8,"""Fishing with a Topwater lure"" ability is required ",5,  36.50 
Lures,Joe Fisherman,Screamer F6-001,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Joe Fisherman,Screamer F6-002,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Joe Fisherman,Screamer F6-003,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Joe Fisherman,Screamer F6-004,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Joe Fisherman,Screamer F6-005,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Joe Fisherman,Screamer F6-006,Topwater Wobbler,Medium,10g,Small (12),Extra large (2/0),-,Happy Three TRPL-10 S1 ,"""Fishing with a Topwater lure"" ability is required ",4,  37.80 
Lures,Ylin-Uistin,Orig Walker-001,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-002,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-003,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-004,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-005,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-006,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Walker-007,Topwater Wobbler,Medium,14g,Tiny (24),Extra large (4/0),-,Rage Treble S1,"""Fishing with a Topwater lure"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Popper 7-F001,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F002,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F003,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F004,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F005,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F006,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 7-F007,Topwater Wobbler,Medium,7g,Tiny (24),Extra large (2/0),-,Rage Treble S2  ,"""Fishing with a Topwater lure"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Popper 11-F001,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F002,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F003,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F004,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F005,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F006,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Ylin-Uistin,Orig Popper 11-F007,Topwater Wobbler,Big,14g,Tiny (24),Extra large (5/0),-,Rage Treble S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  44.50 
Lures,Joe Fisherman,Fat-Back F7-001,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Joe Fisherman,Fat-Back F7-002,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Joe Fisherman,Fat-Back F7-003,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Joe Fisherman,Fat-Back F7-004,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Joe Fisherman,Fat-Back F7-005,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Joe Fisherman,Fat-Back F7-006,Topwater Wobbler,Medium,6g,Small (16),Extra large (2/0),-,Happy Three TRPL-11 S14,"""Fishing with a Topwater lure"" ability is required ",4.5,  44.80 
Lures,Blast,X-Walker F100-01,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-02,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-03,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-04,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-05,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-06,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F100-07,Topwater Wobbler,Medium,16g,Large (2),Extra large (3/0),-,Happy Three TRPL-11 S1,"""Fishing with a Topwater lure"" ability is required ",5,  48.90 
Lures,Blast,X-Walker F130-01,Topwater Wobbler,Big,27g,Large (1),Extra large (4/0),-,Happy Three TRPL-11 S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  58.90 
Lures,Blast,X-Walker F130-02,Topwater Wobbler,Big,27g,Large (1),Extra large (4/0),-,Happy Three TRPL-11 S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  58.90 
Lures,Blast,X-Walker F130-03,Topwater Wobbler,Big,27g,Large (1),Extra large (4/0),-,Happy Three TRPL-11 S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  58.90 
Lures,Blast,X-Walker F130-04,Topwater Wobbler,Big,27g,Large (1),Extra large (4/0),-,Happy Three TRPL-11 S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  58.90 
Lures,Blast,X-Walker F130-05,Topwater Wobbler,Big,27g,Large (1),Extra large (4/0),-,Happy Three TRPL-11 S2/0,"""Fishing with a Topwater lure"" ability is required ",5,  58.90 
